项目名称,项目URL,提交ID,提交者,提交时间,提交信息,提交链接
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,e1fb696,RogueMaster,2025-02-16T05:35:51Z,RM FAP UPDATE,https://github.com/UberGuidoZ/Flipper/commit/e1fb696a13536eb566ca5ff593e75ba8032302ad
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,b95133c,RogueMaster,2025-02-16T05:34:26Z,Merge branch 'main' into mainRM,https://github.com/UberGuidoZ/Flipper/commit/b95133c1407f83f7b720aa10ad9fe495fdd2a192
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,01b5579,RogueMaster,2025-02-16T05:33:53Z,RM Changes Part 1,https://github.com/UberGuidoZ/Flipper/commit/01b5579183765feafe721e13b56b67e3dc668f35
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,af152be,UberGuidoZ,2025-02-07T02:29:03Z,Merge pull request #647 from RogueMaster/main,https://github.com/UberGuidoZ/Flipper/commit/af152be9570faee4c0464807012fb2ccc2155190
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,89fad66,RogueMaster,2025-02-01T22:48:33Z,RM FAPS!,https://github.com/UberGuidoZ/Flipper/commit/89fad668a61f9fc74eae37998dcd214306f767c4
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,4c4bea2,RogueMaster,2025-02-01T22:41:50Z,Latest Release!,https://github.com/UberGuidoZ/Flipper/commit/4c4bea2d90cb83b99e7a3cb57044a758c9a0b1c9
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,c74d1eb,Marc-Philip,2025-02-01T22:02:30Z,add light switching,https://github.com/UberGuidoZ/Flipper/commit/c74d1eb924ed629556fcc5ccb988dbdacdc4ae23
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,1bae0af,UberGuidoZ,2025-01-28T04:28:18Z,Merge pull request #644 from mpw96/mpw/elica-cooker-hood,https://github.com/UberGuidoZ/Flipper/commit/1bae0af6aa4968776683336f3b54907e0aee1393
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,d80c86e,UberGuidoZ,2025-01-27T12:30:39Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/d80c86ece1f5d07da69652da8bdf4c2e6e389127
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,6c7c1cc,Marc-Philip,2025-01-26T12:55:31Z,Elica cooker hood,https://github.com/UberGuidoZ/Flipper/commit/6c7c1ccc80f123ef5916faefb8f99493a99840dd
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,791c56e,UberGuidoZ,2025-01-26T03:00:38Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/791c56e8490fa6396d64cdd55b7dfdd99144ff09
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,ba45f86,UberGuidoZ,2025-01-26T02:30:37Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/ba45f867fdaaeff264342463fa09ee95b841232a
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,36befe0,UberGuidoZ,2025-01-26T00:00:37Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/36befe0ef90d8f49fe42e06ff130ecd4ae20bfb5
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,a13b692,UberGuidoZ,2025-01-25T22:30:37Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/a13b692416221a9781022f1f0f4201df48c43638
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,aa4a5c6,UberGuidoZ,2025-01-25T04:30:38Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/aa4a5c6fb18816d6e6f5ecca682762a1320deb84
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,755f3cc,UberGuidoZ,2025-01-25T04:00:38Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/755f3cc98e81847ecf13f9f6f03831ab0afde2e9
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,722c4e8,UberGuidoZ,2025-01-24T22:00:40Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/722c4e84f4b3493905e60e3bb9ba746392f2b20b
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,8d0879d,UberGuidoZ,2025-01-24T21:30:38Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/8d0879d664f48a51363d33c4bbef60674c52d309
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,ef21a9a,UberGuidoZ,2025-01-24T20:30:40Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/ef21a9a3f59feb6e9462b287310a0e111ba9d97f
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,c5a6b09,UberGuidoZ,2025-01-24T20:00:39Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/c5a6b0999a8dbea71b09246fda1171ec5847bd0e
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,2e2773c,UberGuidoZ,2025-01-23T01:39:31Z,Merge pull request #643 from RogueMaster/main,https://github.com/UberGuidoZ/Flipper/commit/2e2773c3c1788cb0cec60f5d8b9e1f61e597c167
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,76332e6,RogueMaster,2025-01-23T00:02:02Z,RM FAP UPDATE,https://github.com/UberGuidoZ/Flipper/commit/76332e6cf11a74e1be0be576a1529fef56d5ee64
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,8bbd8ea,UberGuidoZ,2025-01-19T03:30:36Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/8bbd8eab1e868e93a193b3d38f50dd55900ca23e
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,0d001cf,UberGuidoZ,2025-01-16T06:38:11Z,Merge pull request #642 from RogueMaster/main  RM FAP UPDATES API v79.1,https://github.com/UberGuidoZ/Flipper/commit/0d001cfc5b8a2fbfcfb5624493c30712ab16ad44
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,c87391d,RogueMaster,2025-01-16T03:01:26Z,RM FAP UPDATE,https://github.com/UberGuidoZ/Flipper/commit/c87391d819970a8d06ac34074cf60d9e9e04a34a
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,3923b1c,UberGuidoZ,2025-01-14T08:00:40Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/3923b1cbc7e0bbc0b235a19372f3bbc644c892da
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,71a7015,UberGuidoZ,2025-01-08T06:00:42Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/71a7015234361c2033fb3b4c3afcb3c24cf27e7e
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,dbde722,UberGuidoZ,2025-01-08T05:30:40Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/dbde7227b7cee6a3b767b8b294e63c9a16397ffb
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,615addc,UberGuidoZ,2025-01-08T05:18:51Z,Merge pull request #640 from RomanG1337/main  3 sub-ghz files for Samsung VC06H70F0HD,https://github.com/UberGuidoZ/Flipper/commit/615addc4711209213936f1101c5f3e31fdf65947
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,6a7d979,UberGuidoZ,2025-01-08T05:17:13Z,Merge pull request #635 from MK-986123/main  Add files via upload,https://github.com/UberGuidoZ/Flipper/commit/6a7d979b5a5a6c191164aea6ed1bb5e6d4d943b0
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,8bd47c8,UberGuidoZ,2025-01-08T05:17:04Z,Renamed,https://github.com/UberGuidoZ/Flipper/commit/8bd47c871ea7be81ecae047f86b8c1387e6902a0
